Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU_12786,19,58,39,60,6.4,1
STU_12787,17,33,51,59,1.5,0
STU_12788,15,44,57,64,8.4,1
STU_12789,14,70,63,57,13.6,1
STU_12790,15,52,42,46,5.6,0
STU_12791,19,34,52,39,4.0,0
STU_12792,17,34,56,30,3.9,0
STU_12793,19,57,66,62,7.7,1
STU_12794,17,38,50,64,10.6,1
STU_12795,18,78,75,70,18.0,1
STU_12796,17,44,54,15,1.4,0
STU_12797,16,42,62,62,16.8,1
STU_12798,19,51,66,61,8.7,1
STU_12799,14,39,61,74,13.2,1
STU_12800,18,44,46,61,11.6,1
STU_12801,16,44,44,56,8.0,0
STU_12802,15,36,36,46,7.8,0
STU_12803,19,75,53,60,9.8,1
STU_12804,14,56,47,50,6.7,1
STU_12805,17,61,51,45,7.0,1
STU_12806,14,53,69,44,10.9,1
STU_12807,15,44,45,40,4.7,0
STU_12808,18,76,58,64,13.9,1
STU_12809,18,63,57,44,13.3,1
STU_12810,19,52,29,48,5.8,0
STU_12811,18,46,62,71,11.0,1
STU_12812,19,44,53,40,10.2,0
STU_12813,19,47,47,56,5.4,1
STU_12814,19,59,54,64,11.4,1
STU_12815,17,57,67,61,17.5,1
STU_12816,16,64,48,67,14.2,1
STU_12817,19,28,43,46,2.9,0
STU_12818,19,54,49,65,10.4,1
STU_12819,16,44,59,47,12.9,1
STU_12820,14,58,36,71,5.2,1
STU_12821,19,57,65,76,13.9,1
STU_12822,17,37,46,26,4.8,0
STU_12823,18,35,36,65,6.6,0
STU_12824,18,31,55,44,4.9,0
STU_12825,15,47,40,66,4.4,1
STU_12826,15,62,50,67,9.7,1
STU_12827,18,50,51,36,3.1,0
STU_12828,18,61,60,59,6.8,1
STU_12829,17,70,49,48,9.7,1
STU_12830,16,54,47,56,5.0,1
STU_12831,15,58,69,62,15.3,1
STU_12832,16,50,62,45,7.2,1
STU_12833,17,47,69,51,19.0,1
STU_12834,18,46,47,51,2.8,0
STU_12835,19,54,45,61,10.0,1
STU_12836,16,67,37,53,8.8,1
STU_12837,18,39,53,43,6.2,0
STU_12838,18,55,43,48,8.0,0
STU_12839,14,44,46,45,10.8,0
STU_12840,16,55,64,66,12.0,1
STU_12841,19,32,48,29,7.3,0
STU_12842,16,67,56,66,10.0,1
STU_12843,18,54,33,49,4.7,0
STU_12844,19,52,48,64,12.1,1
STU_12845,17,68,81,70,16.9,1
STU_12846,14,58,52,60,12.7,1
STU_12847,18,38,44,46,4.9,0
STU_12848,15,44,47,62,4.2,1
STU_12849,15,77,68,54,25.6,1
STU_12850,14,74,78,77,16.3,1
STU_12851,17,54,57,46,12.0,1
STU_12852,18,91,64,61,17.6,1
STU_12853,16,48,61,69,7.9,1
STU_12854,14,58,66,83,11.9,1
STU_12855,17,68,82,64,15.2,1
STU_12856,16,55,44,37,6.7,0
STU_12857,15,54,77,66,10.4,1
STU_12858,15,66,67,60,14.3,1
STU_12859,16,44,61,38,4.0,0
STU_12860,14,39,58,54,6.3,1
STU_12861,15,50,54,46,14.1,1
STU_12862,18,58,44,57,9.0,1
STU_12863,19,65,33,44,8.3,0
STU_12864,16,33,30,32,7.7,0
STU_12865,16,47,56,43,14.9,0
STU_12866,15,28,58,43,4.3,0
STU_12867,14,54,43,57,6.0,1
STU_12868,18,49,36,62,3.1,0
STU_12869,14,37,55,68,6.5,1
STU_12870,17,73,43,38,8.7,1
STU_12871,17,35,60,45,2.0,0
STU_12872,19,58,43,43,4.7,0
STU_12873,15,59,62,54,9.0,1
STU_12874,15,44,52,72,10.3,1
STU_12875,15,66,70,69,19.8,1
STU_12876,19,46,67,67,11.2,1
STU_12877,17,35,52,77,7.2,1
STU_12878,14,48,67,37,8.6,1
STU_12879,19,39,44,49,8.8,0
STU_12880,19,44,35,58,6.0,0
STU_12881,14,71,35,58,9.2,1
STU_12882,15,52,60,63,5.8,1
STU_12883,18,47,62,51,9.5,1
STU_12884,14,42,48,56,7.7,0
STU_12885,17,44,52,44,7.0,0
STU_12886,16,68,60,65,7.1,1
STU_12887,16,46,56,59,12.2,1
STU_12888,19,56,39,73,11.6,1
STU_12889,16,52,31,68,6.7,0
STU_12890,18,69,46,44,12.0,1
STU_12891,15,45,51,71,7.6,1
STU_12892,17,39,41,64,7.7,0
STU_12893,18,49,58,50,6.0,1
STU_12894,17,82,55,75,18.6,1
STU_12895,17,64,59,59,17.5,1
STU_12896,15,36,28,66,5.2,0
STU_12897,19,48,44,53,6.5,0
STU_12898,16,37,54,66,9.9,1
STU_12899,15,53,66,50,11.0,1
STU_12900,18,54,46,52,4.0,1
STU_12901,19,52,53,60,4.5,1
STU_12902,18,35,49,49,0.6,0
STU_12903,19,71,60,63,11.0,1
STU_12904,18,59,34,40,2.9,0
STU_12905,15,51,50,54,5.2,1
STU_12906,19,44,74,51,13.0,1
STU_12907,19,39,55,59,12.7,1
STU_12908,17,81,73,59,18.1,1
STU_12909,17,76,78,66,21.4,1
STU_12910,14,100,84,60,31.3,1
STU_12911,18,33,58,52,6.4,0
STU_12912,17,43,43,50,5.5,0
STU_12913,14,63,59,39,10.1,1
STU_12914,17,33,41,52,3.1,0
STU_12915,18,58,49,62,6.9,1
STU_12916,19,49,61,58,8.7,1
STU_12917,16,54,35,65,10.6,1
STU_12918,18,43,62,52,11.2,1
STU_12919,15,50,56,50,6.8,1
STU_12920,17,63,38,50,3.5,1
STU_12921,17,46,44,51,4.0,0
STU_12922,19,30,31,21,1.8,0
STU_12923,15,59,39,41,5.6,0
STU_12924,19,33,46,59,3.1,0
STU_12925,15,63,74,43,5.8,1
STU_12926,16,40,61,53,10.1,1
STU_12927,17,44,35,48,3.5,0
STU_12928,17,65,59,39,8.4,1
STU_12929,16,38,55,70,6.7,1
STU_12930,14,53,36,55,9.8,0
STU_12931,19,67,53,48,11.1,1
STU_12932,16,24,47,59,6.5,0
STU_12933,19,59,52,51,8.0,1
STU_12934,18,46,48,53,6.7,0
STU_12935,17,60,49,67,6.0,1
STU_12936,19,36,37,45,5.1,0
STU_12937,15,40,52,69,10.5,1
STU_12938,19,59,61,59,16.3,1
STU_12939,18,57,74,62,15.2,1
STU_12940,17,39,36,52,3.3,0
STU_12941,16,59,61,59,16.1,1
STU_12942,18,23,41,39,4.3,0
STU_12943,17,50,68,60,8.7,1
STU_12944,19,55,60,68,9.6,1
STU_12945,14,38,33,55,2.7,0
STU_12946,14,51,53,59,7.2,1
STU_12947,15,66,55,58,16.7,1
STU_12948,17,24,43,54,1.3,0
STU_12949,14,80,94,78,26.7,1
STU_12950,16,39,21,56,1.7,0
STU_12951,17,50,43,57,9.5,1
STU_12952,16,25,44,55,2.8,0
STU_12953,16,66,51,51,10.4,1
STU_12954,14,52,64,69,14.8,1
STU_12955,17,45,57,45,12.6,0
STU_12956,19,60,43,56,13.8,1
STU_12957,18,44,55,45,6.7,0
STU_12958,14,46,29,87,2.9,0
STU_12959,14,74,67,70,16.6,1
STU_12960,19,84,71,59,23.3,1
STU_12961,17,50,76,39,8.5,1
STU_12962,17,52,47,33,6.3,0
STU_12963,16,28,49,38,4.8,0
STU_12964,19,68,63,49,12.2,1
STU_12965,19,57,64,50,14.2,1
STU_12966,17,66,48,47,6.3,1
STU_12967,16,80,58,75,18.7,1
STU_12968,14,54,55,56,11.6,1
STU_12969,15,50,33,62,8.4,0
STU_12970,18,64,58,44,9.7,1
STU_12971,14,20,74,45,4.1,0
STU_12972,17,55,59,48,12.1,1
STU_12973,18,60,48,55,4.3,1
STU_12974,15,54,32,49,5.8,0
STU_12975,15,40,42,73,7.6,1
STU_12976,16,76,81,61,21.3,1
STU_12977,18,42,38,44,9.2,0
STU_12978,16,40,38,53,4.5,0
STU_12979,14,56,59,54,9.7,1
STU_12980,19,60,64,63,11.2,1
STU_12981,19,70,62,61,15.5,1
STU_12982,19,62,52,52,7.9,1
STU_12983,18,32,47,43,5.0,0
STU_12984,19,79,65,69,24.4,1
STU_12985,14,44,53,39,9.7,0
STU_12986,16,39,48,63,4.6,1
STU_12987,18,41,50,68,7.8,1
STU_12988,16,50,28,62,5.8,0
STU_12989,18,74,79,58,16.0,1
STU_12990,16,66,45,50,11.1,1
STU_12991,15,36,49,58,6.6,0
STU_12992,16,59,64,50,14.2,1
STU_12993,19,37,45,66,7.5,0
STU_12994,15,37,53,27,7.7,0
STU_12995,16,37,38,45,4.9,0
STU_12996,18,47,67,39,4.9,1
STU_12997,18,82,73,85,23.5,1
STU_12998,18,66,69,72,13.8,1
STU_12999,17,45,30,53,2.0,0
STU_13000,14,34,52,71,4.2,0
STU_13001,18,53,37,49,3.6,0
STU_13002,15,58,37,61,8.3,1
STU_13003,18,42,37,34,6.1,0
STU_13004,17,63,58,61,17.8,1
STU_13005,19,40,50,53,6.5,0
STU_13006,15,62,100,59,22.2,1
STU_13007,17,55,78,56,7.6,1
STU_13008,19,88,75,51,24.9,1
STU_13009,15,38,59,58,7.0,1
STU_13010,16,35,37,48,7.1,0
STU_13011,14,50,39,51,13.6,0
STU_13012,14,59,58,67,12.5,1
STU_13013,17,27,49,65,3.2,0
STU_13014,19,61,59,64,8.4,1
STU_13015,14,57,59,43,6.1,1
STU_13016,19,50,44,59,5.8,1
STU_13017,19,58,52,51,8.4,1
STU_13018,17,48,57,65,6.7,1
STU_13019,17,56,64,57,8.9,1
STU_13020,17,29,35,33,4.1,0
STU_13021,14,54,44,45,2.7,0
STU_13022,17,55,67,51,13.9,1
STU_13023,14,61,64,53,15.2,1
STU_13024,17,84,53,56,13.4,1
STU_13025,18,48,51,57,8.2,1
STU_13026,19,54,54,62,6.4,1
STU_13027,17,50,39,45,5.3,0
STU_13028,15,30,34,64,4.7,0
STU_13029,19,39,71,35,7.6,0
STU_13030,19,82,64,52,15.0,1
STU_13031,17,50,55,73,5.0,1
STU_13032,16,62,64,49,15.0,1
STU_13033,17,35,53,62,2.8,1
STU_13034,19,55,54,55,9.2,1
STU_13035,15,58,61,56,10.4,1
STU_13036,19,48,36,62,5.7,0
STU_13037,15,53,27,58,3.9,0
STU_13038,14,50,54,74,12.9,1
STU_13039,18,40,37,51,8.2,0
STU_13040,19,98,63,79,29.1,1
STU_13041,17,83,65,59,15.1,1
STU_13042,14,71,45,49,15.2,1
STU_13043,18,50,49,48,1.1,0
STU_13044,17,43,61,49,5.1,1
STU_13045,16,44,29,28,3.6,0
STU_13046,17,41,44,59,1.7,0
STU_13047,15,48,69,55,7.8,1
STU_13048,15,72,54,51,12.7,1
STU_13049,16,54,51,53,4.1,1
STU_13050,14,34,65,41,1.8,0
STU_13051,18,26,28,52,4.4,0
STU_13052,17,47,39,68,7.2,1
STU_13053,15,36,55,57,6.9,0
STU_13054,14,50,73,49,8.1,1
STU_13055,16,43,47,45,10.2,0
STU_13056,19,62,75,46,7.9,1
STU_13057,15,65,60,68,13.1,1
STU_13058,16,49,25,49,4.2,0
STU_13059,17,58,65,59,6.7,1
STU_13060,18,59,51,54,11.2,1
STU_13061,15,58,58,45,9.5,1
STU_13062,15,87,55,74,20.8,1
STU_13063,17,41,37,41,4.3,0
STU_13064,19,61,41,53,11.3,1
STU_13065,14,34,30,37,5.3,0
STU_13066,18,45,47,40,4.9,0
STU_13067,15,84,67,71,14.6,1
STU_13068,18,57,45,65,7.9,1
STU_13069,15,51,39,67,9.4,1
STU_13070,18,48,34,63,5.6,0
STU_13071,16,45,51,47,5.8,0
STU_13072,15,42,43,55,2.6,0
STU_13073,18,47,56,66,8.9,1
STU_13074,14,47,60,40,3.9,0
STU_13075,16,53,55,55,7.3,1
STU_13076,16,59,63,58,13.1,1
STU_13077,14,40,65,27,2.1,0
STU_13078,18,99,89,85,33.4,1
STU_13079,17,38,70,42,4.8,1
STU_13080,14,53,64,65,7.5,1
STU_13081,18,60,50,47,9.4,1
STU_13082,14,58,54,54,4.7,1
STU_13083,14,49,45,53,5.9,0
STU_13084,15,56,47,42,14.8,0
STU_13085,18,56,58,55,12.3,1
STU_13086,17,36,34,56,6.8,0
STU_13087,15,57,53,65,8.0,1
STU_13088,14,30,60,55,8.7,0
STU_13089,19,65,54,67,11.1,1
STU_13090,14,67,59,64,11.5,1
STU_13091,14,26,58,64,11.3,0
STU_13092,18,59,56,59,6.2,1
STU_13093,18,61,52,51,8.5,1
STU_13094,15,57,57,50,14.0,1
STU_13095,17,67,85,89,24.4,1
STU_13096,15,42,53,63,8.4,1
STU_13097,16,37,26,50,5.6,0
STU_13098,14,57,42,57,4.7,1
STU_13099,19,51,51,62,11.4,1
STU_13100,14,49,43,38,2.5,0
STU_13101,14,54,57,54,11.5,1
STU_13102,15,56,37,72,11.6,1
STU_13103,19,30,32,51,5.8,0
STU_13104,19,40,43,59,9.2,0
STU_13105,19,61,50,67,7.0,1
STU_13106,15,39,54,48,3.1,0
STU_13107,14,58,40,47,11.0,0
STU_13108,15,72,48,58,10.4,1
STU_13109,18,45,47,46,6.1,0
STU_13110,18,77,67,56,24.2,1
STU_13111,15,61,52,63,8.0,1
STU_13112,19,39,47,44,1.9,0
STU_13113,14,64,53,28,14.4,0
STU_13114,15,67,61,62,12.5,1
STU_13115,15,59,58,63,13.4,1
STU_13116,15,50,33,71,4.1,0
STU_13117,16,50,51,55,9.1,1
STU_13118,18,59,55,65,7.9,1
STU_13119,19,52,64,60,7.2,1
STU_13120,17,62,81,57,16.5,1
STU_13121,19,50,45,58,8.1,1
STU_13122,17,22,42,50,6.2,0
STU_13123,16,58,48,44,6.2,1
STU_13124,15,29,39,44,3.9,0
STU_13125,16,40,64,47,8.6,1
STU_13126,16,62,67,64,17.2,1
STU_13127,14,29,49,52,6.5,0
STU_13128,18,57,59,49,9.4,1
STU_13129,17,51,51,51,7.1,1
STU_13130,15,44,53,33,7.6,0
STU_13131,17,51,61,48,12.8,1
STU_13132,19,35,43,46,3.8,0
STU_13133,17,46,33,66,2.7,0
STU_13134,19,45,79,68,14.4,1
STU_13135,18,41,38,41,5.7,0
STU_13136,19,31,64,70,6.2,0
STU_13137,17,91,85,75,27.1,1
STU_13138,17,54,52,46,12.5,1
STU_13139,19,49,51,49,4.5,0
STU_13140,16,74,70,72,15.0,1
STU_13141,18,70,75,46,12.6,1
STU_13142,14,26,26,34,0.5,0
STU_13143,15,54,51,75,8.8,1
STU_13144,17,53,58,53,4.0,1
STU_13145,15,56,58,48,7.6,1
STU_13146,14,87,82,71,24.5,1
STU_13147,15,41,74,63,13.1,1
STU_13148,14,67,59,58,14.2,1
STU_13149,19,40,25,68,7.1,0
STU_13150,16,67,57,62,14.2,1
STU_13151,17,50,66,58,5.0,1
STU_13152,14,57,55,55,8.7,1
STU_13153,15,57,50,59,12.8,1
STU_13154,17,71,72,69,12.6,1
STU_13155,16,45,51,58,2.9,1
STU_13156,19,77,74,51,21.5,1
STU_13157,17,33,51,50,4.3,0
STU_13158,14,93,76,100,29.8,1
STU_13159,16,78,55,54,13.0,1
STU_13160,15,43,57,64,12.4,1
STU_13161,16,51,56,64,4.6,1
STU_13162,16,54,42,39,5.8,0
STU_13163,18,89,71,63,20.5,1
STU_13164,16,76,83,49,19.0,1
STU_13165,16,48,75,54,7.2,1
STU_13166,17,52,40,57,6.9,0
STU_13167,15,45,51,60,7.0,1
STU_13168,17,74,47,79,15.0,1
STU_13169,17,45,61,61,14.2,1
STU_13170,14,48,51,43,10.1,0
STU_13171,17,55,65,45,8.8,1
STU_13172,18,60,38,45,7.2,0
STU_13173,18,86,71,79,28.5,1
STU_13174,14,33,58,74,3.1,0
STU_13175,19,44,42,51,6.3,0
STU_13176,15,49,55,71,9.7,1
STU_13177,15,37,45,47,2.7,0
STU_13178,17,41,39,38,5.6,0
STU_13179,17,74,69,63,24.3,1
STU_13180,19,43,71,52,13.7,1
STU_13181,17,48,54,50,5.5,1
STU_13182,15,51,46,55,5.4,1
STU_13183,16,56,42,41,3.1,0
STU_13184,18,54,51,60,6.0,1
STU_13185,16,63,60,69,11.1,1
STU_13186,16,56,67,53,10.0,1
STU_13187,15,29,48,62,6.3,0
STU_13188,16,46,49,28,4.3,0
STU_13189,19,49,57,27,7.1,0
STU_13190,14,58,57,62,7.0,1
STU_13191,17,64,73,54,12.7,1
STU_13192,14,50,53,79,9.2,1
STU_13193,18,70,46,53,8.5,1
STU_13194,17,72,60,51,15.8,1
STU_13195,16,72,75,84,18.9,1
STU_13196,18,58,53,63,10.0,1
STU_13197,17,54,77,73,10.1,1
STU_13198,19,48,50,47,7.4,0
STU_13199,19,22,36,54,4.6,0
STU_13200,19,50,62,50,13.2,1
STU_13201,19,51,72,39,11.8,1
STU_13202,16,54,42,62,7.8,1
STU_13203,14,35,44,50,9.2,0
STU_13204,17,57,60,51,15.2,1
STU_13205,16,58,58,48,16.6,1
STU_13206,19,38,26,48,1.1,0
STU_13207,14,49,31,52,5.3,0
STU_13208,18,43,53,48,7.8,0
STU_13209,18,36,51,42,3.9,0
STU_13210,18,45,46,64,9.3,1
STU_13211,19,41,46,24,5.5,0
STU_13212,18,52,55,62,9.5,1
STU_13213,15,58,36,56,5.6,1
STU_13214,17,35,56,38,5.8,0
STU_13215,17,70,55,34,9.5,0
STU_13216,19,47,65,66,13.6,1
STU_13217,15,65,63,45,11.4,1
STU_13218,16,44,75,71,7.8,1
STU_13219,16,30,31,71,2.1,0
STU_13220,18,58,38,56,5.7,1
STU_13221,14,45,63,50,5.3,1
STU_13222,16,57,64,56,12.2,1
STU_13223,14,48,53,36,8.8,0
STU_13224,17,45,48,52,9.0,0
STU_13225,14,42,43,45,4.7,0
STU_13226,17,33,63,57,17.0,0
STU_13227,15,33,37,59,9.0,0
STU_13228,15,47,55,51,4.5,1
STU_13229,19,55,25,59,4.7,0
STU_13230,19,66,45,51,9.7,1
STU_13231,18,33,41,56,4.4,0
STU_13232,16,46,68,51,5.3,1
STU_13233,18,20,43,56,3.7,0
STU_13234,17,53,61,57,12.1,1
STU_13235,18,51,36,70,4.5,1
STU_13236,14,68,76,39,18.6,1
STU_13237,17,51,84,63,10.5,1
STU_13238,19,42,49,58,3.7,0
STU_13239,15,68,53,43,11.3,1
STU_13240,19,63,45,84,17.0,1
STU_13241,16,49,57,54,7.6,1
STU_13242,17,83,57,64,18.1,1
STU_13243,17,52,47,61,10.6,1
STU_13244,14,29,56,61,5.5,0
STU_13245,16,93,72,73,24.5,1
STU_13246,15,51,42,49,3.0,0
STU_13247,17,25,56,61,6.5,0
STU_13248,17,48,43,64,7.8,1
STU_13249,14,75,61,73,22.2,1
STU_13250,18,71,62,42,12.3,1
STU_13251,15,55,63,46,11.1,1
STU_13252,19,46,40,62,5.0,0
STU_13253,16,50,44,50,7.5,0
STU_13254,17,40,36,45,5.6,0
STU_13255,17,68,63,62,10.9,1
STU_13256,19,55,82,66,15.5,1
STU_13257,15,80,91,73,27.6,1
STU_13258,18,46,47,60,6.0,1
STU_13259,17,27,50,34,3.0,0
STU_13260,15,65,40,33,6.6,0
STU_13261,19,61,65,77,14.3,1
STU_13262,14,52,35,38,4.6,0
STU_13263,18,40,50,38,8.0,0
STU_13264,16,62,67,54,11.2,1
STU_13265,17,54,56,51,6.1,1
STU_13266,15,61,58,50,9.2,1
STU_13267,14,62,49,47,4.3,1
STU_13268,16,58,56,47,16.1,1
STU_13269,15,46,50,60,6.9,1
STU_13270,15,43,60,38,9.0,0
STU_13271,16,38,39,48,2.1,0
STU_13272,14,49,42,52,3.9,0
STU_13273,19,66,56,68,14.0,1
STU_13274,14,62,45,54,6.0,1
STU_13275,18,48,37,38,4.4,0
STU_13276,17,40,43,44,2.8,0
STU_13277,16,53,60,55,15.9,1
STU_13278,19,65,42,41,12.0,0
STU_13279,16,54,83,63,11.6,1
STU_13280,16,79,59,58,19.5,1
STU_13281,14,42,47,54,6.5,0
STU_13282,17,52,43,47,3.0,0
STU_13283,18,54,46,42,8.3,0
STU_13284,15,84,72,56,21.6,1
STU_13285,15,54,43,51,8.4,0
STU_13286,16,53,70,47,15.3,1
STU_13287,17,37,43,59,3.1,0
STU_13288,19,31,53,65,4.9,0
STU_13289,14,61,74,69,13.6,1
STU_13290,17,36,49,59,8.9,0
STU_13291,17,51,58,54,7.5,1
STU_13292,14,26,78,50,15.2,0
STU_13293,16,67,58,69,13.5,1
STU_13294,17,40,59,70,9.1,1
STU_13295,15,27,35,42,1.1,0
STU_13296,14,63,63,54,8.1,1
STU_13297,19,57,50,48,10.4,1
STU_13298,18,47,49,44,2.2,0
STU_13299,16,43,64,42,10.2,0
STU_13300,14,73,51,59,15.5,1
STU_13301,18,48,44,59,8.1,1
STU_13302,18,44,37,53,4.1,0
STU_13303,19,52,51,49,1.3,1
STU_13304,17,42,43,29,10.3,0
STU_13305,19,48,45,48,2.4,0
STU_13306,17,60,64,64,11.5,1
STU_13307,17,71,73,68,21.0,1
STU_13308,14,33,59,63,5.0,0
STU_13309,14,45,30,52,7.0,0
STU_13310,16,66,79,73,21.7,1
STU_13311,17,63,50,44,8.7,1
STU_13312,18,47,33,58,6.0,0
STU_13313,15,54,50,69,14.3,1
STU_13314,16,32,64,44,6.3,0
STU_13315,14,39,52,35,4.8,0
STU_13316,19,68,64,53,11.4,1
STU_13317,16,63,72,51,15.0,1
STU_13318,16,42,32,57,4.8,0
STU_13319,16,68,55,50,9.1,1
STU_13320,16,44,61,61,7.2,1
STU_13321,15,41,47,36,7.9,0
STU_13322,19,46,58,40,4.1,0
STU_13323,19,61,51,50,11.9,1
STU_13324,19,62,69,68,18.5,1
STU_13325,17,35,49,27,4.7,0
STU_13326,18,71,65,55,11.9,1
STU_13327,19,56,58,57,14.1,1
STU_13328,16,37,63,59,9.1,1
STU_13329,16,58,61,58,11.6,1
STU_13330,19,53,30,40,5.1,0
STU_13331,19,65,85,40,18.0,1
STU_13332,16,67,52,53,15.0,1
STU_13333,17,53,83,49,16.0,1
STU_13334,14,48,42,36,3.6,0
STU_13335,14,45,52,49,10.8,0
STU_13336,19,48,50,60,5.3,1
STU_13337,15,77,61,52,18.8,1
STU_13338,19,45,27,30,4.8,0
STU_13339,19,39,52,49,9.3,0
STU_13340,14,26,44,44,1.7,0
STU_13341,16,68,68,51,9.3,1
STU_13342,19,34,32,42,3.7,0
STU_13343,16,63,62,55,11.1,1
STU_13344,16,49,49,55,7.3,1
STU_13345,15,36,49,42,6.4,0
STU_13346,16,64,78,77,19.1,1
STU_13347,14,98,74,71,25.4,1
STU_13348,17,75,44,59,2.9,1
STU_13349,17,44,59,55,6.5,1
STU_13350,18,55,69,45,13.0,1
STU_13351,19,37,42,34,10.0,0
STU_13352,14,41,52,71,12.6,1
STU_13353,16,40,49,43,7.7,0
STU_13354,17,58,71,61,15.4,1
STU_13355,14,51,50,48,9.1,0
STU_13356,17,61,55,71,10.4,1
STU_13357,16,44,56,48,3.7,0
STU_13358,17,57,48,39,8.5,0
STU_13359,19,52,74,57,13.1,1
STU_13360,19,52,37,68,9.7,1
STU_13361,18,47,48,45,8.7,0
STU_13362,18,42,42,40,10.8,0
STU_13363,17,31,54,63,9.0,0
STU_13364,14,42,58,43,7.8,0
STU_13365,19,34,58,41,13.3,0
STU_13366,14,37,45,43,7.5,0
STU_13367,14,47,30,51,3.5,0
STU_13368,17,70,85,70,18.6,1
STU_13369,14,45,47,55,5.5,0
STU_13370,19,52,38,36,2.8,0
STU_13371,16,49,72,67,11.6,1
STU_13372,18,78,66,74,19.9,1
STU_13373,16,48,48,63,11.7,1
STU_13374,14,69,58,52,17.1,1
STU_13375,16,44,36,43,4.4,0
STU_13376,19,43,33,52,3.5,0
STU_13377,19,43,41,58,6.5,0
STU_13378,14,65,86,50,14.7,1
STU_13379,17,59,44,76,11.1,1
STU_13380,16,42,42,56,11.6,0
STU_13381,17,59,55,65,8.7,1
STU_13382,17,35,48,38,6.6,0
STU_13383,15,42,59,57,9.0,1
STU_13384,14,51,44,39,7.3,0
STU_13385,18,52,39,53,6.3,0
STU_13386,19,56,71,61,10.2,1
STU_13387,19,51,33,58,6.9,0
STU_13388,14,41,57,47,9.5,0
STU_13389,18,33,48,27,1.9,0
STU_13390,19,31,61,58,9.1,0
STU_13391,14,38,46,48,6.9,0
STU_13392,19,53,54,60,17.6,1
STU_13393,17,40,57,37,2.7,0
STU_13394,16,74,47,54,8.7,1
STU_13395,16,66,74,59,13.2,1
STU_13396,19,26,54,65,7.5,0
STU_13397,15,32,44,30,6.7,0
STU_13398,18,46,63,45,13.1,1
STU_13399,18,37,67,62,11.0,1
STU_13400,18,53,57,33,11.4,0
STU_13401,17,49,41,44,6.3,0
STU_13402,18,33,29,77,5.8,0
STU_13403,16,50,49,52,9.5,1
STU_13404,17,62,68,68,13.8,1
STU_13405,14,48,33,30,3.2,0
STU_13406,18,50,57,61,7.7,1
STU_13407,18,49,48,47,6.0,0
STU_13408,14,50,59,57,8.3,1
STU_13409,18,47,35,65,12.5,0
STU_13410,14,36,31,44,4.7,0
STU_13411,17,43,52,63,11.7,1
STU_13412,16,62,67,39,6.4,1
STU_13413,14,47,54,62,15.0,1
STU_13414,15,53,45,56,4.9,1
STU_13415,14,45,81,54,13.7,1
STU_13416,18,49,48,38,3.4,0
STU_13417,17,61,61,50,9.2,1
STU_13418,19,68,50,70,11.8,1
STU_13419,17,34,58,60,5.0,0
STU_13420,19,39,54,55,1.5,0
STU_13421,14,40,53,68,6.1,1
STU_13422,16,41,50,54,8.3,0
STU_13423,15,47,54,54,6.7,1
STU_13424,17,53,31,29,5.7,0
STU_13425,18,53,70,50,13.3,1
STU_13426,19,67,55,68,15.9,1
STU_13427,18,53,60,71,15.3,1
STU_13428,16,44,68,43,10.7,1
STU_13429,19,52,67,57,11.5,1
STU_13430,17,40,29,74,4.5,0
STU_13431,14,56,41,53,7.9,1
STU_13432,18,38,58,70,8.7,1
STU_13433,16,74,36,59,9.7,1
STU_13434,17,34,68,62,9.6,0
STU_13435,17,52,52,44,8.3,0
STU_13436,17,51,69,39,10.6,1
STU_13437,17,45,46,63,9.4,1
STU_13438,19,50,46,59,9.4,1
STU_13439,17,51,57,51,5.2,1
STU_13440,18,50,41,35,3.8,0
STU_13441,16,50,41,52,9.8,0
STU_13442,19,50,54,45,6.3,0
STU_13443,17,31,31,45,5.4,0
STU_13444,15,55,72,61,12.0,1
STU_13445,15,53,52,61,7.9,1
STU_13446,16,43,57,67,17.2,1
STU_13447,14,56,68,60,11.3,1
STU_13448,14,42,58,52,5.0,1
STU_13449,19,69,57,56,12.1,1
STU_13450,19,55,77,47,10.3,1
STU_13451,19,49,68,51,4.9,1
STU_13452,14,43,51,60,5.8,1
STU_13453,15,62,67,57,11.7,1
STU_13454,14,45,55,37,2.3,0
STU_13455,18,25,29,34,1.7,0
STU_13456,17,54,55,45,9.1,1
STU_13457,19,62,45,42,8.7,0
STU_13458,15,62,45,87,9.5,1
STU_13459,16,51,53,45,8.7,0
STU_13460,16,57,57,56,10.5,1
STU_13461,17,73,47,62,16.0,1
STU_13462,15,38,55,70,8.2,1
STU_13463,14,45,40,53,3.0,0
STU_13464,14,19,55,52,2.1,0
STU_13465,18,56,60,54,6.6,1
STU_13466,18,43,40,55,6.7,0
STU_13467,14,40,57,52,3.4,0
STU_13468,16,32,46,40,1.4,0
STU_13469,19,46,46,42,6.3,0
STU_13470,16,73,65,68,19.9,1
STU_13471,18,61,43,50,10.3,1
STU_13472,17,66,42,58,9.8,1
STU_13473,14,49,32,41,7.4,0
STU_13474,18,30,49,36,6.6,0
STU_13475,18,68,35,43,10.9,0
STU_13476,19,27,35,48,3.7,0
STU_13477,14,72,81,52,22.8,1
STU_13478,19,37,59,71,3.9,1
STU_13479,14,56,45,79,11.5,1
STU_13480,19,30,51,59,4.1,0
STU_13481,16,38,49,51,8.8,0
STU_13482,17,57,52,53,12.2,1
